,beta,lnalpha,lnalpha.c,Smsy_lambert,Umsy_lambert,,,
5885001,1.78485E-06,1.267671844,1.667418378,359426.607,0.641524214,,,
5886001,1.64404E-05,1.524443084,1.980062405,43622.22981,0.717166282,,,
5887001,1.62263E-05,1.668819803,2.083004287,45553.0533,0.739159214,,,
5888001,1.07411E-05,1.45012275,1.873372998,64506.66346,0.692874424,,,
5889001,3.53274E-06,0.743567863,1.130035601,135494.9508,0.478667793,,,
5890001,2.2632E-05,2.700624278,3.532814465,40925.10373,0.926214976,,,
5891001,1.92945E-05,2.171215456,2.52025834,42383.68724,0.817770414,,,
5892001,9.30437E-06,1.819798084,2.691886583,90564.33684,0.842643736,,,
5893001,8.86413E-06,1.773394672,2.027757274,82075.75675,0.72753011,,,
5894001,1.573E-05,1.967322271,2.298044997,49631.60676,0.780705463,,,
5895001,7.74723E-06,1.679727722,2.080320325,95337.78618,0.738603491,,,
5896001,6.97788E-06,1.345175296,2.01353282,103823.9388,0.724470876,,,
5897001,1.35051E-05,1.518023401,1.775426698,49551.39252,0.669196366,,,
5898001,1.82553E-05,1.778101626,2.187510329,41636.00591,0.760076243,,,
5899001,1.71742E-05,2.265571633,2.725755835,49329.23997,0.847190779,,,
5900001,8.57893E-06,1.233413772,1.920006404,82024.50417,0.703682532,,,
5901001,1.47819E-05,1.928934835,2.333474088,53241.02662,0.787001927,,,
5902001,3.28061E-06,1.300628313,2.04668079,222994.9263,0.731558505,,,
5903001,1.45045E-05,0.953605531,1.617581119,43310.42333,0.628195098,,,
5904001,2.01348E-05,2.773857065,3.296394602,45106.29435,0.90820434,,,
5905001,1.02515E-05,2.237327858,2.840836995,84065.42511,0.861798012,,,
5906001,3.08908E-06,0.303880297,0.745051541,108715.7648,0.335831757,,,
5907001,4.5373E-06,1.983153391,2.711473959,186297.4096,0.845287465,,,
5908001,6.33129E-06,1.356019627,1.781739613,105944.0868,0.670762799,,,
5909001,2.29956E-05,2.490420083,3.224616,39224.28536,0.901984665,,,
5910001,1.59471E-05,2.278373549,3.156428143,56168.25234,0.895723065,,,
5911001,6.53288E-06,0.962281622,1.485694014,90494.45281,0.591189778,,,
5912001,2.66049E-05,2.83460326,3.432752243,34543.71075,0.919033422,,,
5913001,1.22249E-05,1.455366931,1.762795184,54482.4835,0.66604529,,,
5914001,1.55631E-05,1.407174971,1.831903365,43886.67464,0.683012001,,,
5915001,1.32541E-05,1.939932729,2.584399954,62428.19081,0.827432594,,,
5916001,1.20781E-05,1.764722079,4.089604426,79186.42307,0.956421147,,,
5917001,1.03099E-05,1.31759371,1.63458827,61376.07003,0.632783791,,,
5918001,1.50759E-05,2.272082005,2.81253537,56933.37073,0.858323857,,,
5919001,1.20243E-05,1.47720969,1.731632077,54737.17103,0.65817518,,,
5920001,1.18977E-05,1.254993746,1.526828552,50682.16565,0.603002715,,,
5921001,2.83991E-06,1.11971544,1.749926361,233392.1368,0.662811929,,,
5922001,1.73912E-05,2.319746652,2.607948103,47775.22274,0.830868622,,,
5923001,1.59699E-05,2.062007817,2.421657368,50221.37736,0.80202795,,,
5924001,1.96353E-05,2.270328506,2.626181817,42448.40511,0.833488845,,,
5925001,1.98279E-05,2.236461386,2.762814279,42971.57087,0.852034969,,,
5926001,1.71692E-05,1.460840549,1.934350393,41175.29838,0.706947361,,,
5927001,1.5062E-05,1.890237952,2.203479958,50667.31212,0.763150327,,,
5928001,2.33725E-05,2.47601907,3.173988448,38394.23893,0.897369391,,,
5929001,1.27766E-05,1.775914931,2.021190637,56832.16913,0.726121164,,,
5930001,1.80852E-05,1.872558259,2.499301258,45037.5758,0.814515782,,,
5931001,2.25273E-05,2.294534187,2.580137377,36702.38553,0.826804295,,,
5932001,1.51722E-05,1.283475046,1.853143897,45352.10699,0.688093163,,,
5933001,1.19715E-05,1.24863973,1.594611006,51951.0604,0.621931397,,,
5934001,1.90422E-05,2.092183199,2.610080611,43649.1916,0.831176879,,,
5935001,7.93397E-06,0.966351337,1.669964204,80942.53693,0.642195545,,,
5936001,5.27101E-06,0.754998866,1.373880168,105829.2533,0.557826723,,,
5937001,1.74955E-05,1.59118271,1.893038134,39865.53413,0.697468444,,,
5938001,7.64405E-06,1.502089049,1.790892004,88045.42353,0.673023876,,,
5939001,1.25661E-05,1.398896928,1.68573621,51434.54144,0.646333973,,,
5940001,1.74669E-05,2.732687745,4.555848439,55661.01605,0.972225121,,,
5941001,9.19498E-06,1.365280469,1.665364375,69709.97298,0.6409819,,,
5942001,1.26401E-05,1.55740914,1.739721049,52232.96458,0.660231189,,,
5943001,1.50477E-05,1.866426592,2.118396783,49602.23196,0.746399945,,,
5944001,1.17688E-05,1.383910851,1.687254607,54952.80092,0.646730513,,,
5945001,2.03789E-05,2.526886491,2.901974901,42644.43336,0.869048286,,,
5946001,2.13974E-08,0.652411292,1.069183665,21383046.41,0.457540962,,,
5947001,1.91649E-05,2.032110139,3.076218097,46329.24124,0.887895378,,,
5948001,1.42125E-05,1.601656637,1.877992783,48827.37261,0.693958434,,,
5949001,9.06867E-06,0.829914771,1.162713595,54008.6568,0.489786865,,,
5950001,2.30088E-05,2.2905659,2.639669621,36308.05963,0.835404612,,,
5951001,9.76497E-06,0.975236753,1.279386111,54090.85512,0.528195512,,,
5952001,1.36818E-05,1.455192117,1.848169896,50206.05191,0.686908881,,,
5953001,9.08404E-06,1.034906175,1.519220728,66141.99394,0.600836516,,,
5954001,4.09618E-06,1.054051038,1.557795247,149342.1946,0.61173306,,,
5955001,1.54813E-05,1.999050344,3.635382682,60263.69099,0.93295729,,,
5956001,2.22835E-05,2.106740729,2.737378934,38087.64006,0.848724741,,,
5957001,7.9314E-06,1.710852667,2.171342961,95434.77445,0.756931398,,,
5958001,1.74601E-05,1.391993636,1.874988027,39705.0192,0.693253716,,,
5959001,1.4927E-05,2.06374082,2.401617936,53506.58346,0.798693128,,,
5960001,6.97671E-06,1.004133054,1.382965783,80353.92452,0.560606308,,,
5961001,1.65972E-05,1.536798352,1.91102252,42273.64219,0.701623466,,,
5962001,1.1121E-05,1.305651889,1.563712538,55155.71416,0.613385453,,,
5963001,2.02358E-05,2.770987988,3.87617324,46777.60583,0.946581175,,,
5964001,1.32843E-05,1.61958359,2.135344036,56443.15259,0.749809877,,,
5965001,2.21735E-05,2.483254717,3.092830726,40118.03429,0.88955879,,,
5966001,1.80288E-05,2.513662986,3.040868293,49048.11998,0.884280674,,,
5967001,8.76625E-06,1.718700615,2.325068567,89607.46975,0.785521728,,,
5968001,1.42091E-05,2.350595978,2.919086863,61300.09268,0.871016451,,,
5969001,5.96363E-06,0.893203952,1.370491383,93363.7192,0.556786868,,,
5970001,2.04078E-05,1.964768122,2.424027507,39319.16969,0.802419306,,,
5971001,1.51576E-05,1.463157615,2.516429902,53912.26951,0.817179488,,,
5972001,1.33234E-05,1.31513636,1.904135356,52542.11978,0.70003751,,,
5973001,4.80076E-06,1.15845679,1.466598866,121985.3821,0.585622055,,,
5974001,9.07973E-06,0.694038023,1.467475502,64525.98408,0.585878832,,,
5975001,1.19239E-05,2.244958222,3.001940408,73816.48028,0.880179545,,,
5976001,9.23335E-06,1.625438016,2.120113613,80874.94748,0.746747065,,,
5977001,1.96065E-05,1.813539527,2.184140513,38733.21702,0.759423473,,,
5978001,1.49625E-05,1.594870119,1.936549903,47281.32343,0.707445522,,,
5979001,1.4307E-05,1.655620454,1.949696788,49654.685,0.71040947,,,
5980001,1.70707E-05,2.242886383,2.79236942,50132.81258,0.855801936,,,
5981001,1.42958E-05,1.679125602,2.145991685,52598.31896,0.751933453,,,
5982001,1.9205E-05,2.271867013,2.656371553,43621.54953,0.837750646,,,
5983001,1.89675E-05,1.945785061,3.460481965,48561.262,0.921085952,,,
5984001,2.15712E-05,2.130124714,2.786760497,39640.52256,0.855093554,,,
5985001,1.22761E-05,1.603297902,2.404643115,65102.04235,0.799199536,,,
5986001,1.82211E-05,1.909855755,2.264516382,42511.47319,0.774606935,,,
5987001,1.33354E-05,1.647708531,1.949578151,53270.5883,0.710382828,,,
5988001,6.32278E-06,1.120286146,1.607791514,98933.48755,0.625534884,,,
5989001,1.18128E-05,1.033937914,1.633016774,53531.90151,0.63236153,,,
5990001,1.97164E-05,1.73942306,2.575376735,41899.23991,0.826100278,,,
5991001,1.40751E-05,1.365494996,2.076089011,52413.51731,0.737725479,,,
5992001,1.2424E-05,1.724591996,2.256621129,62230.21891,0.773150898,,,
5993001,5.05025E-06,0.594720192,1.204565406,99756.77081,0.503796418,,,
5994001,1.67387E-05,2.107971519,2.488107115,48555.58849,0.812757327,,,
5995001,2.99245E-05,2.408764105,3.311301797,30391.45174,0.909449892,,,
5996001,1.66911E-05,2.191806195,3.030788946,52916.27487,0.88323103,,,
5997001,9.64653E-06,1.470190842,1.954007749,73744.24815,0.711376285,,,
5998001,7.19197E-06,1.517178772,2.057895154,102047.6995,0.73392355,,,
5999001,7.71549E-06,1.135931368,1.834135937,88594.41616,0.683549017,,,
6000001,1.75262E-05,2.013065554,2.282918925,44388.9227,0.777971118,,,
6001001,8.1394E-06,1.644926829,2.063799083,90321.43641,0.735162026,,,
6002001,7.50064E-06,0.699150342,1.174675103,65836.73766,0.493817366,,,
6003001,2.23216E-05,2.245870414,2.668465543,37606.18313,0.839431418,,,
6004001,1.7381E-05,1.514892621,2.004815133,41573.172,0.722582705,,,
6005001,1.13996E-05,1.703008009,1.994032785,63180.6335,0.720233354,,,
6006001,1.2756E-05,1.802130003,2.176402146,59416.73467,0.757919048,,,
6007001,1.79315E-05,1.689670623,2.221491616,42750.46244,0.766579194,,,
6008001,9.94042E-06,1.100672768,1.455054931,58572.0031,0.582230204,,,
6009001,1.52947E-05,1.96077685,2.219472666,50095.68053,0.766196861,,,
6010001,8.55659E-06,1.146694951,1.635870573,73993.00052,0.633128082,,,
5011002,1.47391E-05,1.389600471,1.804616603,45891.04828,0.676392545,,,
5012002,1.82775E-05,1.651285607,2.112108532,40767.30894,0.745125301,,,
5013002,1.37128E-05,1.507958724,1.874525643,50547.19125,0.693145161,,,
5014002,1.98758E-05,2.369964468,3.3540741,45932.15566,0.912938106,,,
5015002,1.76147E-05,1.427023077,1.826857452,38706.00239,0.681795725,,,
5016002,1.38912E-05,1.163326228,1.567364543,44229.70133,0.614402735,,,
5017002,1.55183E-05,1.923813393,2.316828688,50525.14664,0.784062486,,,
5018002,1.71822E-05,1.672335922,2.161026516,43935.50209,0.754907387,,,
5019002,1.7856E-05,2.047704234,2.299854035,43740.46351,0.781030627,,,
5020002,1.48615E-05,1.593195519,1.87002242,46568.96035,0.692086392,,,
5021002,8.60119E-06,1.610725246,1.937166166,82265.94264,0.70758498,,,
5022002,1.04371E-05,1.046911639,1.54418695,58245.48487,0.607913683,,,
5023002,1.29996E-05,1.541239949,2.053781101,56390.83832,0.733057837,,,
5024002,1.05917E-05,0.786093843,1.575720612,58226.794,0.616723083,,,
5025002,1.43287E-05,1.40612212,1.805500267,47220.62541,0.676608537,,,
5026002,9.38219E-06,1.62525769,2.107067888,79309.78519,0.744099868,,,
5027002,7.72036E-06,1.898685563,2.833618305,111512.7677,0.860919064,,,
5028002,4.3221E-06,0.952970918,1.414041032,131885.2727,0.570021338,,,
5029002,3.8656E-06,0.505575005,1.064557944,117940.8861,0.455912586,,,
5030002,5.01777E-06,1.429106758,1.731257096,131149.7375,0.658079645,,,
5031002,1.45247E-05,1.227732313,1.689813391,44572.25771,0.647398014,,,
5032002,1.39009E-05,1.962925913,2.458434238,58127.94473,0.808028078,,,
5033002,1.43466E-05,1.376723445,1.686273355,45061.04781,0.64647429,,,
5034002,1.29587E-05,1.61048945,2.07691124,56942.05894,0.737896277,,,
5035002,6.15302E-06,1.191557524,1.466519535,95172.57621,0.585598812,,,
5036002,1.80585E-05,2.015411794,2.338514111,43629.59791,0.787885422,,,
5037002,1.34658E-05,1.07328438,1.489758091,43990.68987,0.59236789,,,
5038002,1.16662E-06,0.786443106,1.132968982,411163.1947,0.479672371,,,
5039002,1.67165E-05,2.036744602,2.499617371,48728.12545,0.814565236,,,
5040002,1.64898E-05,1.921226472,2.202655323,46270.4948,0.762992372,,,
5041002,1.67498E-05,1.912265976,2.585000695,49404.68281,0.827520986,,,
5042002,4.78533E-06,0.977934531,1.198271549,104842.6058,0.501706178,,,
5043002,2.1659E-05,2.631060416,4.446963373,44744.72766,0.969125895,,,
5044002,1.43834E-05,2.078401442,2.819341007,59733.25536,0.8591662,,,
5045002,1.86344E-05,2.543571115,4.334821777,51817.38372,0.965584135,,,
5046002,1.71679E-05,1.785492389,2.142586163,43759.22555,0.751255828,,,
5047002,1.39832E-05,2.387782316,3.473403741,65938.1719,0.922025848,,,
5048002,8.19591E-06,1.201354723,1.532931029,73784.85346,0.6047342,,,
5049002,1.47035E-05,1.687714215,2.087090634,50328.2269,0.740003505,,,
5050002,1.02163E-06,0.569181043,0.905035321,389403.4155,0.397826181,,,
5051002,6.22057E-06,1.551174005,1.956438253,114446.2103,0.711920267,,,
5052002,1.62175E-05,1.722036528,2.210144245,47135.82172,0.764423723,,,
5053002,1.31312E-05,1.929953863,2.231120662,58516.91561,0.768395699,,,
5054002,1.80309E-05,2.191574569,2.483202271,45032.93597,0.811982426,,,
5055002,3.48566E-06,0.534794084,0.939510923,117824.7507,0.410696676,,,
5056002,1.42755E-05,1.425232655,1.824088136,47713.12918,0.6811267,,,
5057002,1.78676E-05,1.804949073,2.181445807,42473.54956,0.758900449,,,
5058002,2.02425E-05,1.873325284,2.422659081,39629.18747,0.802193431,,,
5059002,1.43358E-05,1.60757067,2.209216909,53310.43907,0.764246862,,,
5060002,1.19405E-05,1.290729465,1.727058233,55023.72762,0.657008531,,,
5061002,1.79586E-06,0.583169404,0.999507355,240931.3019,0.432678405,,,
5062002,2.01578E-05,1.988351893,2.610160867,41234.18304,0.83118847,,,
5063002,1.4484E-05,1.948406088,2.31105944,54062.13179,0.783035929,,,
5064002,1.74786E-05,2.088933989,2.807717184,49072.75791,0.857724839,,,
5065002,6.37496E-06,1.052484395,1.465306739,91803.43716,0.585243371,,,
5066002,1.8082E-05,2.210800098,2.605197473,45927.88584,0.830470304,,,
5067002,2.19466E-05,2.002666127,2.405312714,36420.72839,0.799311481,,,
5068002,1.19453E-05,1.986287604,2.455843134,67609.07812,0.80761039,,,
5069002,1.40533E-05,1.781995343,2.172648442,53879.49112,0.757186563,,,
5070002,2.37972E-05,2.461582666,2.865305006,36337.98805,0.864741022,,,
5071002,1.80962E-05,2.1697497,2.608983312,45922.21289,0.831018323,,,
5072002,9.20927E-06,1.155841195,1.569166459,66770.11031,0.614903954,,,
5073002,6.82653E-06,1.113694222,1.481650838,86429.7431,0.590015329,,,
5074002,8.92711E-06,1.10501979,1.397261658,63285.36805,0.564955259,,,
5075002,5.56309E-06,1.308065803,1.563257964,110236.9909,0.613258694,,,
5076002,1.88597E-05,1.939157232,2.462832633,42881.56449,0.808735362,,,
5077002,9.98323E-06,2.32774526,3.149894846,89660.81464,0.89510447,,,
5078002,1.51838E-05,1.763973877,2.286831031,51283.61671,0.778680973,,,
5079002,1.66807E-05,1.695286995,2.12294114,44801.45124,0.747317928,,,
5080002,2.45493E-05,2.637177017,3.686184196,38130.51431,0.936078872,,,
5081002,1.37876E-05,1.868074129,2.128645302,54285.54071,0.748466441,,,
5082002,9.32132E-06,1.290323926,1.584216424,66414.5905,0.619071869,,,
5083002,6.29215E-06,1.201015962,1.622600579,100053.7887,0.629553726,,,
5084002,1.68728E-05,1.476882067,1.904386976,41492.66875,0.700095566,,,
5085002,6.721E-06,1.428542954,2.207548847,113662.945,0.763928461,,,
5086002,1.58337E-05,2.386698051,2.785550481,53995.05068,0.854940336,,,
5087002,1.4383E-05,2.024325927,2.782663861,59415.73847,0.854574247,,,
5088002,1.18746E-05,0.386709389,2.385080578,67025.86641,0.795905995,,,
5089002,1.50826E-05,2.121807327,3.013322305,58437.75084,0.88139189,,,
5090002,1.94339E-05,2.134681044,2.575363416,42508.06696,0.826098305,,,
5091002,1.18432E-05,1.736611167,2.085149917,62449.52028,0.739602799,,,
5092002,1.65848E-05,1.783131515,2.131675405,45166.42317,0.749074843,,,
5093002,1.62976E-05,1.749131591,2.176746341,46509.13285,0.757986124,,,
5094002,1.20159E-05,1.664220448,1.976566867,59620.62149,0.716394782,,,
5095002,4.25892E-06,1.216316986,1.560093661,143786.7078,0.612375491,,,
5096002,1.35551E-05,1.877600372,2.228213689,56646.44469,0.767848516,,,
5097002,2.60829E-05,2.343440091,2.873847096,33192.49068,0.865755391,,,
5098002,2.30654E-05,2.09386865,2.534952295,35552.04149,0.82002347,,,
5099002,2.16546E-05,2.348658378,2.716556974,39066.38942,0.845967208,,,
5100002,1.1531E-05,1.058109478,1.781748048,58170.78261,0.670764889,,,
5101002,1.14725E-05,1.564631162,1.868904942,60302.58384,0.691823225,,,
5102002,9.59465E-06,1.489196898,1.978877988,74719.218,0.716905053,,,
5103002,1.47624E-05,1.614814006,1.934617477,47892.34769,0.707007887,,,
5104002,1.77648E-05,1.673962291,2.044064709,41149.00011,0.731004411,,,
5105002,7.00547E-06,0.900108297,1.34447617,78331.30343,0.548747637,,,
5106002,5.19867E-07,0.748106015,1.336651766,1050864.318,0.546310197,,,
5107002,1.74613E-05,2.021593911,2.719754833,48472.47346,0.846393525,,,
5108002,2.28234E-05,2.085129634,2.499346703,35688.13373,0.814522892,,,
5109002,2.09586E-05,2.075544816,2.564603354,39339.32445,0.824498077,,,
5110002,1.66672E-05,2.07649444,3.82132384,56621.92054,0.943730005,,,
5111002,1.53053E-05,1.779468418,2.203439212,49861.48304,0.763142524,,,
5112002,2.1737E-05,2.156141765,2.504554509,37509.20833,0.815336185,,,
5113002,1.63104E-05,1.816140457,2.39626954,48913.40722,0.797795218,,,
5114002,2.25321E-05,2.899383441,3.647500671,41439.34056,0.933714628,,,
5115002,2.429E-05,2.269268867,3.374519867,37651.79102,0.914561493,,,
5116002,2.17602E-05,2.14863156,2.652359679,38473.43346,0.837189759,,,
5117002,1.39264E-05,1.83957057,2.281216245,55840.85525,0.777661584,,,
5118002,9.88652E-06,1.076462201,1.570844421,62243.37369,0.615370271,,,
5119002,2.03809E-05,1.581270965,1.969304073,35071.31229,0.71478657,,,
5120002,1.30984E-05,1.022513366,1.804611341,51639.30844,0.676391259,,,
5121002,8.06749E-06,1.197638738,1.830749895,84627.80958,0.682734278,,,
5122002,9.32038E-06,1.091260989,1.556927093,65607.88689,0.611490202,,,
5123002,1.2136E-05,1.274825635,1.5757586,50818.69584,0.616733608,,,
5124002,2.35219E-05,2.156078532,2.597755825,35260.33959,0.829388659,,,
5125002,1.13752E-05,1.537065368,2.094697785,65191.76365,0.74156946,,,
5126002,1.61722E-05,1.985718974,2.486904592,50244.57482,0.812567594,,,
5127002,1.16732E-05,1.538511733,1.768615291,57182.48006,0.667499968,,,
5128002,1.47916E-05,0.280333779,5.623596537,66948.73119,0.990277563,,,
5129002,1.82711E-05,1.665256064,2.031597339,39863.4885,0.728351396,,,
5130002,1.14791E-05,1.70600802,2.265868595,67501.42048,0.774855543,,,
5131002,1.67707E-05,1.539852533,2.063881828,43837.18461,0.735179351,,,
5132002,1.06316E-05,1.426761975,2.030352487,68482.85996,0.728085369,,,
5133002,1.00082E-05,1.231163756,1.638389843,63328.21437,0.633803805,,,
5134002,1.89038E-05,2.336339924,2.7295968,44842.78017,0.847699178,,,
5135002,1.0814E-05,1.629026397,1.874100155,64087.65425,0.693045243,,,
5136002,1.28399E-05,1.514264917,1.780062578,52208.30358,0.67034722,,,
5137002,1.62905E-05,1.888153964,2.34915618,48478.60171,0.789741001,,,
5138002,1.4337E-05,1.772071434,2.126467628,52174.63048,0.748028467,,,
5139002,1.33464E-05,1.714968657,2.206375317,57221.83294,0.763704247,,,
5140002,3.18786E-06,0.24781907,1.198513253,157405.6491,0.501786558,,,
5141002,1.73858E-05,1.884788899,2.199552832,43851.64214,0.762397339,,,
5142002,1.34253E-05,1.830172238,2.287406964,58008.97294,0.77878532,,,
5143002,2.4701E-05,2.415986217,2.93926179,35355.01986,0.873303216,,,
5144002,1.30135E-05,1.506525383,1.779085201,51493.00566,0.670104837,,,
5145002,1.25894E-05,1.824115403,2.222642414,60908.21382,0.766796897,,,
5146002,1.47154E-05,1.942212306,2.295985408,53028.48521,0.780334782,,,
5147002,1.30358E-05,0.436895045,1.185281948,38154.43515,0.497373673,,,
5148002,2.31461E-05,1.040591785,3.919929627,40989.90941,0.948756823,,,
5149002,1.5593E-05,2.240256283,2.719578181,54278.77632,0.846370002,,,
5150002,1.22199E-05,0.859438048,1.557637265,50056.72184,0.611688874,,,
5151002,1.82127E-05,1.740408416,2.186128608,41718.64494,0.759808762,,,
5152002,1.08964E-05,1.104389772,2.160161849,69264.94037,0.754737133,,,
5153002,2.04602E-05,2.532733014,2.809660795,41933.46788,0.857966744,,,
5154002,1.5443E-05,2.034847598,2.405772308,51763.9279,0.799388288,,,
5155002,1.61152E-05,1.998810427,2.936377957,54171.06657,0.872978561,,,
5156002,1.7336E-05,0.872431398,1.529610777,34828.85044,0.603792801,,,
5157002,7.06939E-06,1.371758872,1.756297782,93984.89291,0.664415699,,,
5158002,8.31665E-06,1.082525792,1.708826657,78436.45682,0.652328744,,,
5159002,2.49463E-05,1.927444055,2.970712956,35147.41202,0.87679635,,,
5160002,1.77272E-05,1.639163868,1.990828687,40589.11771,0.719532229,,,
5161002,7.27454E-06,1.193581202,1.819495455,93478.7489,0.680014829,,,
5162002,1.42686E-05,1.421997225,1.933075639,49525.548,0.706658346,,,
5163002,1.63505E-05,1.951951233,2.2388475,47084.00267,0.76984504,,,
5164002,1.14345E-05,1.656266054,2.010937609,63309.39654,0.723909833,,,
5165002,1.35951E-05,2.02601463,2.566756214,60670.3177,0.824819247,,,
5166002,1.96912E-05,1.490801748,1.845501967,34851.76254,0.686272252,,,
