,beta,lnalpha,lnalpha.c,Smsy_lambert,Umsy_lambert,,132409.8585,535832.8105
5143001,3.60829E-06,1.170421779,1.683824683,178986.2957,0.645834297,,,
5144001,1.15985E-05,1.556428594,1.969466879,61630.5361,0.714822698,,,
5145001,1.55726E-05,1.870470644,2.254650925,49624.7555,0.772786361,,,
5146001,6.02075E-06,1.027724477,1.350584278,91457.80441,0.550644138,,,
5147001,1.52283E-05,1.935509678,2.334207563,51688.51334,0.787130691,,,
5148001,1.03765E-05,1.574321061,1.863261854,66543.53766,0.690491649,,,
5149001,1.1438E-05,1.749262802,2.051371731,64045.5181,0.732549807,,,
5150001,1.22899E-05,1.560606008,2.015569811,58984.2264,0.724910615,,,
5151001,7.55196E-06,1.470044068,1.833305551,90486.30414,0.683349359,,,
5152001,1.82484E-05,1.913314464,2.445299713,44162.96455,0.805902913,,,
5153001,1.09734E-05,1.340117919,1.680836831,58783.12006,0.645052223,,,
5154001,8.43681E-06,1.215296463,1.475497149,69721.03305,0.588223236,,,
5155001,1.02973E-05,1.175005152,1.574083447,59847.90298,0.616269265,,,
5156001,9.21565E-06,1.44012774,1.749356935,71906.81359,0.662668319,,,
5157001,8.00828E-06,1.050855221,1.558828429,76423.66823,0.61202194,,,
5158001,1.3108E-05,1.548158249,2.024899886,55456.21518,0.726917726,,,
5159001,1.20301E-05,1.492312036,1.724369333,54556.531,0.656321291,,,
5160001,7.02438E-06,1.201250353,1.671432934,91478.83721,0.642582427,,,
5161001,2.84409E-07,0.626648339,1.040120697,1572585.352,0.44725756,,,
5162001,8.9068E-06,1.097298303,1.543444158,68229.26816,0.607704433,,,
5163001,1.86146E-05,2.09811151,2.672044667,45121.86577,0.839925944,,,
5164001,1.02955E-05,1.343327171,1.716074204,63541.77685,0.654194732,,,
5165001,5.19812E-06,1.106629174,1.441886507,111258.8767,0.578337191,,,
5166001,1.4411E-05,1.499354518,1.855743482,47790.58319,0.688710749,,,
5167001,4.63286E-06,0.934726171,1.226257776,110289.4582,0.510955659,,,
5168001,5.13462E-06,1.190330573,1.616342898,122279.5394,0.627859389,,,
5169001,6.91992E-06,1.381860251,1.720424213,94699.19627,0.655311127,,,
5170001,1.30972E-05,1.616628877,1.982914909,54805.10013,0.717794645,,,
5171001,7.20201E-06,0.910665588,1.502294348,82752.80869,0.595986748,,,
5172001,1.46322E-05,1.576686326,2.107016905,50852.96942,0.74408948,,,
5173001,7.18019E-06,1.174144417,1.764064031,92805.73831,0.666362832,,,
5174001,2.61445E-06,0.957773563,1.362432346,212017.071,0.554307136,,,
5175001,1.00057E-05,1.465346554,1.829014021,68192.53421,0.682315981,,,
5176001,1.49406E-05,1.782863339,2.132922539,50153.56161,0.749324908,,,
5177001,1.7557E-05,1.897866167,2.278603772,44266.43951,0.77718597,,,
5178001,9.94942E-06,1.506585867,1.856031946,69228.10071,0.688779223,,,
5179001,1.02613E-05,1.530953772,2.047398527,71307.43337,0.731710367,,,
5180001,4.8527E-06,0.97160656,1.428053553,118330.1682,0.574220315,,,
5181001,8.65679E-06,0.929281271,1.296122576,61632.4945,0.533539863,,,
5182001,1.49652E-05,1.76494216,2.290069835,52072.00573,0.77926725,,,
5183001,1.58948E-05,1.926353146,2.258071194,48658.55246,0.773418891,,,
5184001,7.9779E-06,1.275470752,1.775516685,83884.05204,0.669218734,,,
5185001,2.32501E-05,2.26567944,2.896822291,37352.48813,0.868450467,,,
5186001,8.10467E-06,0.995025363,1.646682159,78475.94475,0.636021548,,,
5187001,1.18125E-05,1.693348241,2.266275723,65602.62456,0.774930351,,,
5188001,7.80826E-06,1.435863259,1.787672046,86092.17887,0.672229731,,,
5189001,4.47926E-06,1.122285753,1.583842138,138185.4081,0.618968613,,,
5190001,1.12435E-05,1.328476365,1.78230471,59670.23332,0.670902745,,,
5191001,1.28046E-05,1.578938989,1.990103897,56180.73078,0.719373439,,,
5192001,8.99881E-06,1.570162834,2.027279258,80836.00539,0.727427738,,,
5193001,5.89057E-06,1.364850362,1.735078838,111882.6942,0.659052389,,,
5194001,8.02479E-06,1.213853392,1.665788718,79889.24087,0.641093988,,,
5195001,6.57839E-06,1.218432572,1.7914115,102327.7727,0.673151865,,,
5196001,2.15345E-05,2.266987429,2.673258194,39011.55632,0.840093319,,,
5197001,1.38548E-05,1.886792679,2.35200292,57036.72325,0.790235086,,,
5198001,2.04338E-07,0.64783002,1.20699902,2469455.108,0.504603067,,,
5199001,1.15128E-05,1.714621513,2.08628716,64262.42333,0.739837669,,,
5200001,1.67759E-05,1.760027024,2.188776084,45322.26093,0.760321064,,,
5201001,1.29655E-05,1.522750774,1.868984281,53360.17232,0.691841915,,,
5202001,1.62613E-05,1.700709496,1.953214669,43735.59294,0.71119861,,,
5203001,1.23747E-05,1.514402815,1.866637575,55863.17135,0.691288731,,,
5204001,2.50901E-06,1.000061008,1.42400643,228381.5234,0.573010522,,,
5205001,2.18888E-05,2.297087174,2.619507079,38034.72176,0.832533734,,,
5206001,9.40168E-06,1.429570779,1.717057694,69609.62549,0.654447372,,,
5207001,9.98524E-06,1.494425266,2.107844975,74535.84513,0.744258167,,,
5208001,1.00109E-05,1.531713728,2.174297187,75668.52364,0.757508513,,,
5209001,1.05403E-05,1.247978069,1.604743274,59268.11627,0.624703739,,,
5210001,6.25623E-06,1.091722427,1.709268856,104286.8621,0.652442808,,,
5211001,1.07385E-05,1.608198038,1.89248677,64938.3982,0.697340361,,,
5212001,6.6666E-06,1.310606915,1.650800647,95568.90093,0.637119353,,,
5213001,8.41311E-06,1.151179162,1.561869548,72847.14652,0.612871346,,,
5214001,1.06012E-05,1.774441936,2.246829632,72759.49063,0.771334517,,,
5215001,1.10497E-05,1.783240931,2.143235172,68000.19217,0.751385081,,,
5216001,1.04047E-05,1.360863331,1.789202475,64644.43348,0.672607365,,,
5217001,5.31981E-06,1.132981754,1.500767498,111948.9404,0.595547218,,,
5218001,1.41176E-05,1.582766219,2.018558832,51393.65023,0.725554877,,,
5219001,1.66912E-05,1.964544636,2.356747573,47393.48845,0.791056444,,,
5220001,7.23947E-06,1.038079428,1.374166058,77065.68283,0.557914372,,,
5221001,6.19552E-06,0.905597326,1.249791954,83712.6782,0.518643934,,,
5222001,1.84576E-05,2.154245677,2.576953753,44769.4131,0.826333762,,,
5223001,1.82888E-05,2.074311142,2.33424587,43039.30361,0.787137414,,,
5224001,5.56225E-06,1.331975277,1.728281819,118175.3645,0.657320921,,,
5225001,8.68082E-06,1.520052571,1.884015906,80103.8313,0.695367327,,,
5226001,6.45694E-06,1.197694302,1.574958057,95480.46251,0.616511753,,,
5227001,1.14691E-05,1.551507764,1.889576441,60742.4191,0.696663596,,,
5228001,2.50121E-05,2.375012136,2.718701691,33833.7401,0.846253241,,,
5229001,7.11263E-06,1.380052627,1.750921847,93223.30204,0.663062883,,,
5230001,1.15213E-05,1.51553999,1.95496885,61763.16954,0.711591489,,,
5231001,4.77861E-06,1.287524643,1.673358229,134576.6491,0.643089106,,,
5232001,1.00456E-06,0.666581679,1.104674989,467794.7184,0.469929579,,,
5233001,5.98011E-06,0.971806528,1.566328415,102692.8141,0.614114313,,,
5234001,5.75176E-06,0.823399573,1.135624616,83553.62562,0.480580732,,,
5235001,2.75624E-05,2.365286604,2.922706273,31616.5883,0.871429373,,,
5236001,4.92749E-06,1.077697354,1.697517115,131791.6748,0.649402027,,,
5237001,1.70754E-05,1.96337901,2.376373142,46524.65159,0.794425647,,,
5238001,6.31924E-06,1.401692633,1.808788856,107198.1624,0.677411401,,,
5239001,1.73083E-05,1.810950952,2.26125461,44718.72952,0.774006328,,,
5240001,3.86106E-06,0.769260356,1.123246955,123369.7245,0.476338039,,,
5241001,8.96636E-06,1.266554068,1.772665219,74557.53718,0.668509398,,,
5242001,8.64304E-06,1.349767041,1.742067913,76457.59287,0.660825971,,,
5243001,1.63167E-05,1.72147303,2.057118368,44970.01265,0.733760262,,,
5244001,1.83294E-07,0.56949001,1.062610227,2483587.266,0.455225992,,,
5245001,8.3672E-06,1.215204886,1.565008663,73351.46697,0.613746716,,,
5246001,6.68242E-06,1.23959958,1.687064636,96773.39914,0.646680919,,,
5247001,8.14483E-06,0.917263372,1.573240347,75635.18469,0.616035408,,,
5248001,2.71911E-06,0.976420211,1.41203223,209412.6457,0.569417017,,,
5249001,1.05471E-05,1.15116695,1.571964802,58374.3445,0.615681405,,,
5250001,1.84793E-05,2.080928752,2.657445187,45342.5877,0.837900465,,,
5251001,1.49742E-05,1.725866749,2.271775175,51818.22173,0.775938859,,,
5252001,1.29406E-05,1.823818246,2.167235842,58430.78693,0.756127228,,,
5253001,1.37702E-05,1.832610271,2.24310501,55964.17706,0.770640476,,,
5254001,1.45697E-06,0.66269546,1.275493111,361672.4261,0.526946443,,,
5255001,6.98427E-06,1.242661981,1.581480926,88529.85617,0.618316742,,,
5256001,1.0459E-05,1.438317162,1.80925498,64778.8539,0.677525077,,,
5257001,2.29072E-05,2.319059137,3.350670097,39841.84824,0.91266509,,,
5258001,7.47359E-06,1.318411895,1.662011901,85647.65466,0.640095458,,,
5259001,5.06127E-06,1.159098018,1.659787437,126353.0484,0.63950639,,,
5260001,1.02148E-05,1.386700879,1.88299864,68051.25097,0.695129724,,,
5261001,6.94637E-06,1.111247022,1.582956973,89071.57346,0.618724336,,,
5262001,2.28621E-06,1.155655836,1.556521317,267419.1155,0.611376653,,,
5263001,1.19813E-05,1.631419843,1.904908205,58442.40916,0.700215802,,,
5264001,4.80428E-06,1.232872188,1.56664644,127844.8358,0.614202857,,,
5265001,1.26946E-05,1.547046205,1.954457061,56045.58937,0.711476908,,,
5266001,4.98201E-06,0.860162434,1.367023596,111545.4792,0.555721019,,,
5267001,1.78462E-06,0.802400733,1.181253501,277944.8761,0.496024962,,,
5268001,4.09551E-06,1.208676091,1.840079881,167250.4764,0.684975384,,,
5269001,1.16288E-05,1.359044984,1.825082179,58592.84339,0.681366969,,,
5270001,1.42429E-05,1.4802489,1.980312563,50356.389,0.717221432,,,
5271001,1.35749E-05,1.557815884,2.021968392,53502.17039,0.726288338,,,
5272001,7.31501E-06,1.097978379,1.417748745,78077.21096,0.571135195,,,
5273001,6.48974E-06,1.400810581,1.721616906,101023.573,0.655616753,,,
5274001,1.64317E-05,1.901050562,2.5644419,50175.72392,0.82447397,,,
5275001,1.18371E-05,1.339243859,1.815078647,57357.38116,0.678942768,,,
5276001,6.43696E-06,0.93387063,1.402652038,88020.88392,0.566587255,,,
5277001,1.8739E-05,2.198631353,2.547293555,43860.34554,0.821897501,,,
5278001,1.24396E-05,1.549984996,2.170153172,60829.89205,0.756698658,,,
5279001,1.60806E-05,1.791481196,2.204874579,47474.44522,0.763417267,,,
5280001,2.39471E-06,0.892297501,1.324818,226585.8003,0.542606591,,,
5281001,1.15647E-05,1.573568617,1.978326329,61980.30413,0.716783317,,,
5282001,2.042E-05,2.032368861,2.438931858,39415.63783,0.804865523,,,
5283001,1.79971E-05,1.909094498,2.535816603,45571.49448,0.820155258,,,
5284001,9.07699E-06,1.373285501,1.899918398,77014.84397,0.699063245,,,
5285001,9.31215E-06,1.255913685,1.565450987,65921.39423,0.613869947,,,
5286001,1.58328E-05,1.805598009,2.240712404,48645.50265,0.770193738,,,
5287001,3.53615E-06,0.790357846,1.361068243,156635.4247,0.553886459,,,
5288001,4.88833E-06,1.142482942,1.716965758,133874.6467,0.654423761,,,
5289001,9.54308E-06,1.282034462,1.607053323,65527.44804,0.625333729,,,
5290001,8.72731E-06,1.241057611,1.701043982,74515.12718,0.650316672,,,
5291001,3.4085E-06,1.056331753,1.611634322,183828.735,0.626580771,,,
5292001,1.06716E-05,1.492705541,2.012402543,67865.17125,0.724226638,,,
5293001,9.86457E-06,1.380625057,1.632904225,64101.25742,0.632331275,,,
5294001,4.80452E-06,1.050568744,1.551858975,126978.4951,0.610070261,,,
5295001,1.73423E-06,0.681735577,1.038965667,257663.0284,0.446846296,,,
5296001,9.64365E-06,1.212421998,1.543708752,63023.71777,0.60777898,,,
5297001,1.26987E-05,1.591707177,1.892059581,54906.634,0.697241096,,,
5298001,1.57151E-05,1.568571547,2.174466283,48204.82518,0.757541513,,,
5299001,9.06416E-06,1.166320312,1.661654189,70607.81009,0.640000779,,,
5300001,1.47287E-05,1.363547414,1.771251924,45364.4394,0.668157401,,,
5301001,1.75014E-05,1.833100679,2.232757905,43922.45845,0.768703418,,,
5302001,1.10403E-05,1.33563664,1.70255107,58939.3447,0.650706975,,,
5303001,7.53066E-06,1.317525657,1.664034725,85069.64876,0.640630514,,,
5304001,1.50023E-05,2.022631587,2.405141378,53277.40716,0.799282842,,,
5305001,4.82203E-06,1.072459997,1.598585171,129203.0371,0.623020555,,,
5306001,9.7754E-06,1.60504752,1.964076735,73002.12746,0.713624688,,,
5307001,5.92339E-06,1.298224586,1.765723328,112566.9836,0.666777746,,,
5308001,1.41506E-05,1.66245137,2.145056174,53124.79168,0.751747454,,,
5309001,5.97298E-06,0.976486928,1.302646088,89672.42942,0.535611752,,,
5310001,9.5537E-06,1.308594593,1.658536055,66903.36416,0.639174696,,,
5311001,7.93719E-06,1.348020702,1.782831595,84542.92088,0.671033187,,,
5312001,4.63843E-06,0.876756169,1.150023881,104666.3583,0.485487823,,,
5313001,1.25961E-05,1.440387973,1.823477574,54062.71112,0.680979055,,,
5314001,6.06837E-06,0.924786014,1.531506887,99586.97057,0.604330606,,,
5315001,5.5104E-07,0.802068305,1.171270345,894077.654,0.49267227,,,
5316001,9.11648E-06,1.313887916,1.718574826,71829.9945,0.654836824,,,
5317001,1.24158E-05,1.082637166,1.413240197,45891.721,0.569780488,,,
5318001,1.00086E-05,1.205312608,1.742176778,66028.7756,0.660853542,,,
5319001,2.3735E-05,2.359647272,3.30189465,38283.79693,0.908665706,,,
5320001,1.61909E-05,1.994125798,2.494996297,50265.39609,0.813841183,,,
5321001,1.07549E-05,1.157308443,1.530994643,56177.64798,0.604185367,,,
5322001,1.92366E-05,2.335246917,2.677109664,43699.17472,0.840623529,,,
5323001,1.46625E-06,0.931976309,1.323558684,369794.7133,0.542211246,,,
5324001,9.39315E-06,1.389045992,1.771392511,71136.10612,0.668192429,,,
5325001,7.00847E-06,1.311998347,1.553867859,87127.99909,0.610633539,,,
5326001,9.96049E-06,1.457825368,1.709775173,65516.20915,0.652573378,,,
5327001,1.53772E-05,1.699006534,2.124084205,48614.05615,0.747548415,,,
5328001,1.15008E-05,1.174985885,1.687880145,56247.82056,0.646893781,,,
5329001,9.79477E-06,1.33928263,1.893735022,71224.78475,0.697630273,,,
5330001,2.36909E-06,0.795084212,1.289611969,224332.9068,0.531465796,,,
5331001,8.09881E-06,1.202892059,1.661401946,79015.82277,0.639934004,,,
5332001,6.17913E-06,1.251238122,1.536005638,98008.03619,0.60560452,,,
5333001,2.31055E-05,2.376460582,2.715167581,36605.18256,0.845781664,,,
5334001,4.52525E-06,1.291415682,1.650408754,140768.9985,0.637014996,,,
5335001,7.83322E-06,1.229596219,1.579961712,78881.59336,0.6178969,,,
5336001,9.67669E-06,1.43787571,1.770993053,69041.46565,0.668092896,,,
5337001,1.50891E-05,1.573049685,1.909047003,46468.70944,0.701169212,,,
5338001,1.13374E-05,1.363350933,1.581159042,54529.93222,0.618227816,,,
5339001,8.65322E-06,1.126851289,1.390552707,65053.055,0.562918075,,,
5340001,7.18794E-06,1.367661876,1.782485443,93343.45371,0.670947494,,,
5341001,1.29107E-05,1.665627395,2.006129862,55989.81376,0.722868111,,,
5342001,8.10841E-06,1.279152073,1.561073188,75557.27868,0.612649047,,,
5343001,5.9215E-07,0.736197133,1.088074195,783852.105,0.46415809,,,
5344001,1.42164E-05,1.834300408,2.178962719,53347.98995,0.758417689,,,
5345001,6.31287E-06,1.107888551,1.390270145,89156.2558,0.56283213,,,
5346001,4.90573E-06,1.069352405,1.503963077,121585.7397,0.596466732,,,
5347001,1.66412E-05,1.851435951,2.309663593,47039.00226,0.782786956,,,
5348001,4.12873E-06,1.048322465,1.309514185,130254.5291,0.537786282,,,
5349001,1.13038E-05,1.643884789,2.164960182,66851.66487,0.755680735,,,
5350001,1.3303E-05,1.683538224,1.990230499,54078.12514,0.719401181,,,
5351001,9.20885E-06,1.454180304,1.751940049,72030.63667,0.663319419,,,
5352001,7.63955E-06,1.344203475,1.585974704,81098.5379,0.619556666,,,
5353001,1.11388E-05,1.258489997,1.994655808,64672.10411,0.720369526,,,
5354001,7.07946E-06,1.013548948,1.402720989,80035.51935,0.566608103,,,
5355001,1.36316E-05,1.485597744,1.821502335,49920.97894,0.680501048,,,
5356001,7.85058E-06,1.328828116,1.771417023,85114.56634,0.668198536,,,
5357001,1.62843E-05,1.943121047,2.44301171,49466.70657,0.805530707,,,
5358001,3.4668E-06,0.77992794,1.148923319,139931.1524,0.485113849,,,
5359001,6.16724E-06,1.366667814,1.788210607,109021.6625,0.672362659,,,
5360001,2.39903E-05,2.519539935,2.976109781,36572.60342,0.877387061,,,
5361001,1.25588E-05,1.526411536,2.182299255,60441.18493,0.759066197,,,
5362001,2.79291E-06,1.020517232,1.336469256,195585.9362,0.546253235,,,
5363001,1.49339E-05,1.679308821,2.295583665,52247.63005,0.780262417,,,
5364001,1.14867E-05,1.95108129,2.382717352,69254.2546,0.795505102,,,
5365001,1.08875E-05,1.671174551,2.332798431,72273.77349,0.786883257,,,
5366001,3.82698E-06,1.21978529,1.696265596,169605.6854,0.649077037,,,
5367001,3.86112E-06,0.992449525,1.340834392,141827.8912,0.547614284,,,
5368001,1.00214E-05,1.323944939,1.776722519,66808.84503,0.669518356,,,
5369001,5.53816E-06,1.180244781,1.583445801,111744.5873,0.61885925,,,
5370001,5.32212E-06,1.237953534,1.603719052,117326.3171,0.624424169,,,
5371001,9.1903E-06,1.354475216,1.70275505,70809.41564,0.650759776,,,
5372001,1.46113E-05,1.727344667,2.096328809,50776.10609,0.741904234,,,
5373001,1.13567E-05,1.487194103,1.772134349,58853.11524,0.668377212,,,
5374001,5.69772E-06,1.062083747,1.57826116,108363.7956,0.617426548,,,
5375001,1.74475E-05,1.911876953,2.200894271,43711.41725,0.762654764,,,
5376001,5.89311E-06,1.194633937,1.582814868,104984.5439,0.618685109,,,
5377001,1.31831E-05,1.549108631,2.053492741,55601.34338,0.732997075,,,
5378001,3.60518E-06,1.006753843,1.370111169,154408.1923,0.556670093,,,
5379001,7.94682E-06,0.927975002,1.477899115,74108.04176,0.588923402,,,
5380001,7.43056E-06,1.295963917,1.580130117,83162.4178,0.617943456,,,
5381001,1.40123E-05,1.69189135,2.195972241,54360.10432,0.761709111,,,
5382001,5.43805E-06,1.275061823,1.589147106,114090.6587,0.620430237,,,
5383001,4.75589E-06,1.177256134,1.546303473,127948.5606,0.608509484,,,
5384001,3.77119E-08,0.712049734,1.161511645,12976823.46,0.489380689,,,
5385001,1.10884E-05,1.530245564,1.824203021,61429.55828,0.681154476,,,
5386001,9.1264E-06,1.578815114,1.915002297,76978.51786,0.702536969,,,
5387001,2.20727E-05,2.558834062,3.041576973,40065.51611,0.884354155,,,
5388001,1.08853E-05,1.409633206,1.693069266,59552.25884,0.648246014,,,
5389001,2.92429E-06,0.807820539,1.171532374,168505.7383,0.492760458,,,
5390001,9.34502E-06,1.112335706,1.507528352,63936.84569,0.597490865,,,
5391001,1.77854E-05,1.900641875,2.509018613,45882.01181,0.816030938,,,
5392001,1.94147E-05,2.071490659,2.346842196,40656.78492,0.789338674,,,
5393001,4.00855E-06,0.802126241,1.293041477,132855.7192,0.532559107,,,
5394001,1.62211E-05,2.121694285,2.750817528,52430.57074,0.850481614,,,
5395001,1.03402E-05,1.463767556,1.880941324,67179.62767,0.694648761,,,
5396001,2.44683E-06,0.953164527,1.295445391,217965.3177,0.533324426,,,
5397001,4.4015E-06,0.770448558,1.063611417,103505.4599,0.455578994,,,
5398001,6.69712E-06,1.364034242,1.961532044,106472.3511,0.713057748,,,
5399001,1.2129E-05,1.224552245,1.795873872,55589.93473,0.674249707,,,
5400001,8.60463E-06,1.341310658,1.632418089,73472.13432,0.632200571,,,
5401001,1.28336E-05,1.571046962,1.925468971,54928.18969,0.704929159,,,
5402001,7.22307E-06,1.165610484,1.493439571,82157.97664,0.593433008,,,
5403001,4.95153E-06,1.057514341,1.461826887,117988.124,0.584222315,,,
5404001,6.09771E-06,1.22223868,1.529569433,99017.59822,0.603781069,,,
5405001,1.31821E-05,1.531252376,1.954697696,53976.98963,0.711530786,,,
5406001,5.53649E-06,1.405600747,1.926312713,127358.9239,0.70512135,,,
5407001,1.86523E-05,2.026170961,2.344254718,42294.52193,0.788888041,,,
5408001,1.29208E-05,1.921361454,2.238802164,59581.29911,0.769836558,,,
5409001,1.0429E-05,1.684216494,2.17996578,72740.4119,0.758612797,,,
5410001,1.12006E-05,1.427978916,1.891811507,62245.41046,0.69718344,,,
5411001,1.70281E-05,1.955315375,2.423606315,47119.16425,0.802349806,,,
5412001,4.14514E-06,1.051776189,1.517163169,144808.1165,0.600249212,,,
5413001,1.09109E-05,1.718003529,2.079309592,67674.97496,0.738393973,,,
5414001,3.80691E-06,0.812111722,1.265751324,137594.7531,0.523810961,,,
5415001,6.14066E-06,1.10746669,1.769322915,108730.3823,0.667676507,,,
5416001,1.54727E-05,1.841123685,2.221502087,49544.02698,0.766581176,,,
5417001,6.34255E-06,1.470761798,2.063575062,115902.1958,0.735115116,,,
5418001,1.17812E-05,0.981876807,1.439723499,49035.24393,0.577695303,,,
5419001,1.19036E-05,1.313938546,1.635320837,53175.70321,0.63298051,,,
5420001,2.11365E-06,0.964394443,1.434302653,272554.3455,0.576083612,,,
